,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scaler__scaler_name,param_outlier_remover__threshold,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__metric_LOF,param_outlier_remover__max_samples_IF,param_outlier_remover__estimators_IF,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_imputer__simple_strategy_num,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__iterative_max_iter,param_imputer__imputation_method,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
94,7.2634289264678955,0.0,9.615725040435791,0.0,standard,2.0,Isolation_Forest,100,minkowski,1.0,50,0.5,0.03,median,robust,18,20,knn,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.03, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'knn'}",0.8660597775604832,0.8660597775604832,0.0,96
95,10.777233123779297,0.0,13.995713710784912,0.0,robust,4.0,LOF,30,manhattan,auto,150,0.03,0.1,mean,minmax,25,10,knn,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.1, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 25, 'imputer__iterative_max_iter': 10, 'imputer__imputation_method': 'knn'}",0.9168440091477313,0.9168440091477313,0.0,30
96,6.464011907577515,0.0,9.406629085540771,0.0,minmax,3.0,z_score,30,minkowski,0.5,200,0.5,0.01,mean,standard,20,50,knn,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.01, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 20, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'knn'}",0.8630240227705176,0.8630240227705176,0.0,98
97,1.1776299476623535,0.0,3.934997081756592,0.0,standard,4.0,z_score,5,chebyshev,1.0,50,0.15,0.1,mean,standard,4,20,iterative,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 5, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.1, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 4, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'iterative'}",0.7096450657156436,0.7096450657156436,0.0,174
98,2.6362409591674805,0.0,5.253463983535767,0.0,robust,2.0,LOF,20,euclidean,1.0,100,0.5,0.25,mean,minmax,16,50,iterative,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 20, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 100, 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.25, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'iterative'}",0.8400343376684676,0.8400343376684676,0.0,116
99,2.130018949508667,0.0,5.033687114715576,0.0,standard,4.0,Isolation_Forest,100,minkowski,0.7,150,0.3,0.05,mean,minmax,20,20,iterative,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 20, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'iterative'}",0.6866146063376259,0.6866146063376259,0.0,189
100,1.6442530155181885,0.0,4.277472972869873,0.0,minmax,3.0,z_score,10,minkowski,auto,100,0.15,0.15,median,minmax,7,50,iterative,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 10, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 100, 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 7, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'iterative'}",0.6972249708142108,0.6972249708142108,0.0,183
101,3.06217098236084,0.0,5.2410359382629395,0.0,standard,2.5,LOF,10,euclidean,0.7,200,0.05,0.25,mean,robust,11,20,iterative,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 10, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.25, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 11, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'iterative'}",0.683294682026559,0.683294682026559,0.0,192
102,1.8040790557861328,0.0,4.084728717803955,0.0,standard,2.5,LOF,30,minkowski,1.0,150,0.03,0.01,median,minmax,18,50,simple,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.01, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'simple'}",0.9420192709738763,0.9420192709738763,0.0,10
103,8.554525136947632,0.0,10.758575916290283,0.0,robust,2.5,LOF,100,minkowski,auto,150,0.01,0.15,median,standard,17,20,knn,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.01, 'outlier_remover__contamination_IF': 0.15, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'knn'}",0.8907834311684918,0.8907834311684918,0.0,74
