,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scaler__scaler_name,param_outlier_remover__threshold,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__metric_LOF,param_outlier_remover__max_samples_IF,param_outlier_remover__estimators_IF,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_imputer__simple_strategy_num,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__iterative_max_iter,param_imputer__imputation_method,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
81,7.343986988067627,0.0,9.112536191940308,0.0,minmax,3.5,LOF,30,minkowski,1.0,200,0.03,0.05,mean,robust,20,50,simple,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.05, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 20, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'simple'}",0.8664692594097002,0.8664692594097002,0.0,90
82,10.16780972480774,0.0,12.85793423652649,0.0,robust,3.0,LOF,70,manhattan,0.5,200,0.03,0.5,mean,minmax,27,20,simple,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.5, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 27, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'simple'}",0.8121748371065438,0.8121748371065438,0.0,130
83,11.902724981307983,0.0,14.786140203475952,0.0,robust,2.5,Isolation_Forest,90,euclidean,auto,200,0.05,0.15,mean,standard,29,10,knn,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 29, 'imputer__iterative_max_iter': 10, 'imputer__imputation_method': 'knn'}",0.8644828234497643,0.8644828234497643,0.0,95
84,14.31934404373169,0.0,17.416043996810913,0.0,minmax,3.0,LOF,20,manhattan,0.5,200,0.15,0.5,mean,standard,11,50,knn,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 20, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 11, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'knn'}",0.9167801921877148,0.9167801921877148,0.0,31
85,12.130517959594727,0.0,14.998039245605469,0.0,robust,3.5,LOF,70,chebyshev,auto,50,0.15,0.01,median,robust,7,10,simple,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 3.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.01, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 7, 'imputer__iterative_max_iter': 10, 'imputer__imputation_method': 'simple'}",0.8658281939230924,0.8658281939230924,0.0,92
86,12.68051028251648,0.0,17.076738834381104,0.0,standard,2.5,LOF,50,chebyshev,auto,50,0.03,0.03,median,robust,21,20,iterative,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.03, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 21, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'iterative'}",0.6487709238411531,0.6487709238411531,0.0,185
87,5.947665214538574,0.0,8.624391794204712,0.0,standard,2.5,Isolation_Forest,90,euclidean,auto,50,0.03,0.25,mean,robust,9,10,simple,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.25, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 9, 'imputer__iterative_max_iter': 10, 'imputer__imputation_method': 'simple'}",0.9442469110092995,0.9442469110092995,0.0,8
88,7.572350025177002,0.0,11.452547073364258,0.0,standard,2.0,Isolation_Forest,90,euclidean,0.5,50,0.05,0.05,mean,standard,5,5,iterative,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 5, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'iterative'}",0.6715856205005519,0.6715856205005519,0.0,178
89,9.65147590637207,0.0,11.48849630355835,0.0,robust,4.0,Isolation_Forest,90,chebyshev,0.7,150,0.15,0.05,median,minmax,22,50,iterative,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.05, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 22, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'iterative'}",0.6986865929750367,0.6986865929750367,0.0,160
90,9.601504802703857,0.0,11.275135040283203,0.0,minmax,2.0,LOF,70,euclidean,0.7,100,0.25,0.1,median,robust,18,50,iterative,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 100, 'outlier_remover__contamination_LOF': 0.25, 'outlier_remover__contamination_IF': 0.1, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'iterative'}",0.7334038548533962,0.7334038548533962,0.0,150
